,,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
804,0,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,audio_features,77TT8Xvx637TpzV8kKGkUw,spotify:track:77TT8Xvx637TpzV8kKGkUw,https://api.spotify.com/v1/tracks/77TT8Xvx637TpzV8kKGkUw,https://api.spotify.com/v1/audio-analysis/77TT8Xvx637TpzV8kKGkUw,245040,4
805,0,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,163253,4
806,0,0.365,0.873,4,-4.657,1,0.0436,0.0104,0.0,0.0839,0.216,156.047,audio_features,0Dv4DdNy1xnhNcCd9YVoiH,spotify:track:0Dv4DdNy1xnhNcCd9YVoiH,https://api.spotify.com/v1/tracks/0Dv4DdNy1xnhNcCd9YVoiH,https://api.spotify.com/v1/audio-analysis/0Dv4DdNy1xnhNcCd9YVoiH,307680,4
807,0,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,5b88tNINg4Q4nrRbrCXUmg,spotify:track:5b88tNINg4Q4nrRbrCXUmg,https://api.spotify.com/v1/tracks/5b88tNINg4Q4nrRbrCXUmg,https://api.spotify.com/v1/audio-analysis/5b88tNINg4Q4nrRbrCXUmg,232720,4
808,0,0.792,0.578,0,-5.658,0,0.105,0.137,4.22e-05,0.0739,0.805,83.99,audio_features,7igaqCrSO6YCscHDdzXlMF,spotify:track:7igaqCrSO6YCscHDdzXlMF,https://api.spotify.com/v1/tracks/7igaqCrSO6YCscHDdzXlMF,https://api.spotify.com/v1/audio-analysis/7igaqCrSO6YCscHDdzXlMF,212467,4
809,0,0.709,0.774,4,-5.059,1,0.032,0.0573,0.000955,0.0859,0.887,149.009,audio_features,6Oyn3Rj6ZxTcvW1DaLnI3S,spotify:track:6Oyn3Rj6ZxTcvW1DaLnI3S,https://api.spotify.com/v1/tracks/6Oyn3Rj6ZxTcvW1DaLnI3S,https://api.spotify.com/v1/audio-analysis/6Oyn3Rj6ZxTcvW1DaLnI3S,176467,4
810,0,0.639,0.903,7,-2.153,1,0.0932,0.0168,0.0,0.356,0.659,80.044,audio_features,005JfkAhvs05PiQLUb2Iuf,spotify:track:005JfkAhvs05PiQLUb2Iuf,https://api.spotify.com/v1/tracks/005JfkAhvs05PiQLUb2Iuf,https://api.spotify.com/v1/audio-analysis/005JfkAhvs05PiQLUb2Iuf,227467,4
811,0,0.533,0.951,2,-2.734,0,0.159,0.0613,0.0,0.333,0.764,159.979,audio_features,6V1hifeDLaVLiwq27bRXF0,spotify:track:6V1hifeDLaVLiwq27bRXF0,https://api.spotify.com/v1/tracks/6V1hifeDLaVLiwq27bRXF0,https://api.spotify.com/v1/audio-analysis/6V1hifeDLaVLiwq27bRXF0,246787,4
812,0,0.696,0.694,0,-6.631,1,0.0534,0.269,4.36e-06,0.0862,0.736,154.941,audio_features,2wA4C7X7O9hMjuemyHwLgd,spotify:track:2wA4C7X7O9hMjuemyHwLgd,https://api.spotify.com/v1/tracks/2wA4C7X7O9hMjuemyHwLgd,https://api.spotify.com/v1/audio-analysis/2wA4C7X7O9hMjuemyHwLgd,213445,4
813,0,0.426,0.887,0,-5.868,1,0.0303,0.0637,0.0832,0.213,0.495,161.387,audio_features,3bzKkM0as03927IUaPydk5,spotify:track:3bzKkM0as03927IUaPydk5,https://api.spotify.com/v1/tracks/3bzKkM0as03927IUaPydk5,https://api.spotify.com/v1/audio-analysis/3bzKkM0as03927IUaPydk5,272387,3
814,0,0.636,0.873,0,-4.672,0,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,audio_features,2AW37v0bDyuOzGP3XnmFuA,spotify:track:2AW37v0bDyuOzGP3XnmFuA,https://api.spotify.com/v1/tracks/2AW37v0bDyuOzGP3XnmFuA,https://api.spotify.com/v1/audio-analysis/2AW37v0bDyuOzGP3XnmFuA,192427,4
815,0,0.684,0.815,1,-3.828,1,0.0644,0.00537,7.22e-06,0.0824,0.597,149.932,audio_features,2kzawn2wL8qh7f3KxKFzjT,spotify:track:2kzawn2wL8qh7f3KxKFzjT,https://api.spotify.com/v1/tracks/2kzawn2wL8qh7f3KxKFzjT,https://api.spotify.com/v1/audio-analysis/2kzawn2wL8qh7f3KxKFzjT,186253,4
816,0,0.578,0.774,7,-6.54,0,0.0971,0.00785,2.9e-05,0.0537,0.339,154.967,audio_features,47cXxDVpagtcmtnmJep7NT,spotify:track:47cXxDVpagtcmtnmJep7NT,https://api.spotify.com/v1/tracks/47cXxDVpagtcmtnmJep7NT,https://api.spotify.com/v1/audio-analysis/47cXxDVpagtcmtnmJep7NT,176280,4
817,0,0.69,0.669,5,-6.941,1,0.201,0.154,0.00186,0.232,0.659,155.239,audio_features,0cO3nUJorGtqyk3vE4nJGa,spotify:track:0cO3nUJorGtqyk3vE4nJGa,https://api.spotify.com/v1/tracks/0cO3nUJorGtqyk3vE4nJGa,https://api.spotify.com/v1/audio-analysis/0cO3nUJorGtqyk3vE4nJGa,173640,4
818,0,0.556,0.908,5,-4.759,0,0.245,0.301,0.0,0.129,0.715,158.151,audio_features,2wQVmS0j4xcSbEK8CLEgwz,spotify:track:2wQVmS0j4xcSbEK8CLEgwz,https://api.spotify.com/v1/tracks/2wQVmS0j4xcSbEK8CLEgwz,https://api.spotify.com/v1/audio-analysis/2wQVmS0j4xcSbEK8CLEgwz,209360,4
819,0,0.508,0.831,5,-5.273,0,0.0333,0.121,5.56e-06,0.352,0.65,149.915,audio_features,1vWGa8yC21ZELs9dAhiC2Q,spotify:track:1vWGa8yC21ZELs9dAhiC2Q,https://api.spotify.com/v1/tracks/1vWGa8yC21ZELs9dAhiC2Q,https://api.spotify.com/v1/audio-analysis/1vWGa8yC21ZELs9dAhiC2Q,176613,4
820,0,0.781,0.583,6,-7.83,0,0.0628,0.0859,0.00216,0.058,0.91,156.264,audio_features,0NdEFLohwfZpyncrBCq1ZY,spotify:track:0NdEFLohwfZpyncrBCq1ZY,https://api.spotify.com/v1/tracks/0NdEFLohwfZpyncrBCq1ZY,https://api.spotify.com/v1/audio-analysis/0NdEFLohwfZpyncrBCq1ZY,213493,4
821,0,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,audio_features,5jrdCoLpJSvHHorevXBATy,spotify:track:5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,215672,4
822,0,0.661,0.905,1,-4.739,0,0.0448,0.0525,0.0,0.0509,0.967,149.907,audio_features,4FDjkgw75Lr0VEx5vOTGCk,spotify:track:4FDjkgw75Lr0VEx5vOTGCk,https://api.spotify.com/v1/tracks/4FDjkgw75Lr0VEx5vOTGCk,https://api.spotify.com/v1/audio-analysis/4FDjkgw75Lr0VEx5vOTGCk,173693,4
823,0,0.493,0.867,8,-6.722,1,0.0717,0.000318,0.00919,0.194,0.779,164.074,audio_features,6KCU2PmHHDFbSMVfPlRB5y,spotify:track:6KCU2PmHHDFbSMVfPlRB5y,https://api.spotify.com/v1/tracks/6KCU2PmHHDFbSMVfPlRB5y,https://api.spotify.com/v1/audio-analysis/6KCU2PmHHDFbSMVfPlRB5y,296400,4
824,0,0.689,0.68,3,-6.526,1,0.0982,0.0591,0.00281,0.323,0.887,149.509,audio_features,37BYBOeSUJ1vZXvNeXOtqq,spotify:track:37BYBOeSUJ1vZXvNeXOtqq,https://api.spotify.com/v1/tracks/37BYBOeSUJ1vZXvNeXOtqq,https://api.spotify.com/v1/audio-analysis/37BYBOeSUJ1vZXvNeXOtqq,209893,4
825,0,0.663,0.873,0,-4.915,1,0.0328,0.0268,0.0108,0.261,0.962,162.021,audio_features,7I2VTeOXEXJhkyQ8yYR8gS,spotify:track:7I2VTeOXEXJhkyQ8yYR8gS,https://api.spotify.com/v1/tracks/7I2VTeOXEXJhkyQ8yYR8gS,https://api.spotify.com/v1/audio-analysis/7I2VTeOXEXJhkyQ8yYR8gS,175773,4
826,0,0.309,0.842,10,-3.195,1,0.0419,0.0229,0.0,0.0809,0.165,127.878,audio_features,75xY9IS7nE2da6q4207HsW,spotify:track:75xY9IS7nE2da6q4207HsW,https://api.spotify.com/v1/tracks/75xY9IS7nE2da6q4207HsW,https://api.spotify.com/v1/audio-analysis/75xY9IS7nE2da6q4207HsW,191250,4
827,0,0.704,0.862,8,-5.98,1,0.0397,0.00186,0.00171,0.068,0.493,122.004,audio_features,2bxcXhgCo0PYgZ7ukoGLb5,spotify:track:2bxcXhgCo0PYgZ7ukoGLb5,https://api.spotify.com/v1/tracks/2bxcXhgCo0PYgZ7ukoGLb5,https://api.spotify.com/v1/audio-analysis/2bxcXhgCo0PYgZ7ukoGLb5,147322,4
828,0,0.728,0.799,4,-2.838,1,0.0446,0.0655,0.0,0.113,0.309,123.109,audio_features,3vIPdMmbsye0YMhXy4GeXt,spotify:track:3vIPdMmbsye0YMhXy4GeXt,https://api.spotify.com/v1/tracks/3vIPdMmbsye0YMhXy4GeXt,https://api.spotify.com/v1/audio-analysis/3vIPdMmbsye0YMhXy4GeXt,177805,4
829,0,0.654,0.973,2,-4.01,0,0.102,0.0477,0.049,0.328,0.392,123.968,audio_features,3EAwcVzkJyIp481tAtYeR0,spotify:track:3EAwcVzkJyIp481tAtYeR0,https://api.spotify.com/v1/tracks/3EAwcVzkJyIp481tAtYeR0,https://api.spotify.com/v1/audio-analysis/3EAwcVzkJyIp481tAtYeR0,201290,4
830,0,0.632,0.868,5,-6.254,1,0.0357,0.0426,0.263,0.307,0.455,122.98,audio_features,074x9OaRq8m4Kn3J3Qgavf,spotify:track:074x9OaRq8m4Kn3J3Qgavf,https://api.spotify.com/v1/tracks/074x9OaRq8m4Kn3J3Qgavf,https://api.spotify.com/v1/audio-analysis/074x9OaRq8m4Kn3J3Qgavf,182400,4
831,0,0.668,0.9,6,-4.228,0,0.0429,0.0953,1.06e-05,0.368,0.709,124.045,audio_features,6bVWGtN2BVH53il4JSFON8,spotify:track:6bVWGtN2BVH53il4JSFON8,https://api.spotify.com/v1/tracks/6bVWGtN2BVH53il4JSFON8,https://api.spotify.com/v1/audio-analysis/6bVWGtN2BVH53il4JSFON8,155827,4
832,0,0.576,0.841,8,-4.887,0,0.158,0.0147,0.0,0.307,0.405,154.96,audio_features,6jTz3Tpx6wUDULHn9HRRAw,spotify:track:6jTz3Tpx6wUDULHn9HRRAw,https://api.spotify.com/v1/tracks/6jTz3Tpx6wUDULHn9HRRAw,https://api.spotify.com/v1/audio-analysis/6jTz3Tpx6wUDULHn9HRRAw,190183,4
833,0,0.768,0.908,5,-5.014,0,0.0486,0.184,0.546,0.0583,0.423,120.042,audio_features,48fPdAwGVoSkGK8GSez9yx,spotify:track:48fPdAwGVoSkGK8GSez9yx,https://api.spotify.com/v1/tracks/48fPdAwGVoSkGK8GSez9yx,https://api.spotify.com/v1/audio-analysis/48fPdAwGVoSkGK8GSez9yx,226000,4
834,0,0.721,0.824,2,-5.648,1,0.0392,0.183,0.000777,0.189,0.111,123.988,audio_features,0H6hQg7DnEIqnfzPsgNVPi,spotify:track:0H6hQg7DnEIqnfzPsgNVPi,https://api.spotify.com/v1/tracks/0H6hQg7DnEIqnfzPsgNVPi,https://api.spotify.com/v1/audio-analysis/0H6hQg7DnEIqnfzPsgNVPi,213007,4
835,0,0.68,0.961,9,-5.653,0,0.0423,0.00177,0.0646,0.569,0.855,127.971,audio_features,7zBFSexzY0VEmmeBmrq3R9,spotify:track:7zBFSexzY0VEmmeBmrq3R9,https://api.spotify.com/v1/tracks/7zBFSexzY0VEmmeBmrq3R9,https://api.spotify.com/v1/audio-analysis/7zBFSexzY0VEmmeBmrq3R9,165234,4
836,0,0.701,0.802,2,-4.771,1,0.0451,0.00059,0.819,0.332,0.365,124.025,audio_features,039VxfSo5FErqE65169VZL,spotify:track:039VxfSo5FErqE65169VZL,https://api.spotify.com/v1/tracks/039VxfSo5FErqE65169VZL,https://api.spotify.com/v1/audio-analysis/039VxfSo5FErqE65169VZL,152131,4
837,0,0.678,0.877,2,-7.007,0,0.0496,0.0226,0.00943,0.193,0.119,124.995,audio_features,0NQNJDRlvB1x4NzbapbcIg,spotify:track:0NQNJDRlvB1x4NzbapbcIg,https://api.spotify.com/v1/tracks/0NQNJDRlvB1x4NzbapbcIg,https://api.spotify.com/v1/audio-analysis/0NQNJDRlvB1x4NzbapbcIg,142000,4
838,0,0.728,0.898,10,-4.652,0,0.125,0.0433,0.0536,0.261,0.502,125.974,audio_features,5whiPPRn248jYANBCMzQoB,spotify:track:5whiPPRn248jYANBCMzQoB,https://api.spotify.com/v1/tracks/5whiPPRn248jYANBCMzQoB,https://api.spotify.com/v1/audio-analysis/5whiPPRn248jYANBCMzQoB,203720,4
839,0,0.766,0.814,8,-4.131,1,0.0325,0.0304,0.000139,0.0719,0.308,124.017,audio_features,6lP1UrOucq5sIXl6scYAHS,spotify:track:6lP1UrOucq5sIXl6scYAHS,https://api.spotify.com/v1/tracks/6lP1UrOucq5sIXl6scYAHS,https://api.spotify.com/v1/audio-analysis/6lP1UrOucq5sIXl6scYAHS,145161,4
840,0,0.72,0.858,0,-5.657,1,0.0314,0.000307,0.692,0.0932,0.565,124.001,audio_features,3hbi5zXAgQt0Z9V5JSOnCe,spotify:track:3hbi5zXAgQt0Z9V5JSOnCe,https://api.spotify.com/v1/tracks/3hbi5zXAgQt0Z9V5JSOnCe,https://api.spotify.com/v1/audio-analysis/3hbi5zXAgQt0Z9V5JSOnCe,184839,4
841,0,0.558,0.744,1,-5.328,1,0.0425,0.288,0.0,0.421,0.336,125.942,audio_features,6retCKqQNJfyTzUbd30MqK,spotify:track:6retCKqQNJfyTzUbd30MqK,https://api.spotify.com/v1/tracks/6retCKqQNJfyTzUbd30MqK,https://api.spotify.com/v1/audio-analysis/6retCKqQNJfyTzUbd30MqK,218095,4
842,0,0.682,0.855,7,-3.282,1,0.0401,0.0566,1e-06,0.101,0.304,124.004,audio_features,3oIVK7arAFuUOCGafPLxSC,spotify:track:3oIVK7arAFuUOCGafPLxSC,https://api.spotify.com/v1/tracks/3oIVK7arAFuUOCGafPLxSC,https://api.spotify.com/v1/audio-analysis/3oIVK7arAFuUOCGafPLxSC,198743,4
843,0,0.736,0.852,11,-5.352,0,0.0563,9.25e-05,0.603,0.671,0.657,126.025,audio_features,2REuKIENtXdluRdxVFYG17,spotify:track:2REuKIENtXdluRdxVFYG17,https://api.spotify.com/v1/tracks/2REuKIENtXdluRdxVFYG17,https://api.spotify.com/v1/audio-analysis/2REuKIENtXdluRdxVFYG17,200000,4
844,0,0.665,0.645,0,-4.745,1,0.135,0.0697,0.0,0.114,0.732,93.86,audio_features,00JYHDGMCHtMnCw3iqBxkY,spotify:track:00JYHDGMCHtMnCw3iqBxkY,https://api.spotify.com/v1/tracks/00JYHDGMCHtMnCw3iqBxkY,https://api.spotify.com/v1/audio-analysis/00JYHDGMCHtMnCw3iqBxkY,155467,4
845,0,0.618,0.876,4,-5.681,0,0.0684,0.00443,0.00058,0.47,0.233,135.006,audio_features,3DbvmrRTdEmnH5AzoxMp6m,spotify:track:3DbvmrRTdEmnH5AzoxMp6m,https://api.spotify.com/v1/tracks/3DbvmrRTdEmnH5AzoxMp6m,https://api.spotify.com/v1/audio-analysis/3DbvmrRTdEmnH5AzoxMp6m,148111,4
846,0,0.803,0.559,10,-6.321,0,0.0554,0.152,3.05e-05,0.0553,0.335,124.067,audio_features,4cFeXui0uAhC2f4fTwN4P7,spotify:track:4cFeXui0uAhC2f4fTwN4P7,https://api.spotify.com/v1/tracks/4cFeXui0uAhC2f4fTwN4P7,https://api.spotify.com/v1/audio-analysis/4cFeXui0uAhC2f4fTwN4P7,133669,4
847,0,0.668,0.726,9,-7.512,1,0.0468,0.0387,0.0,0.134,0.453,124.075,audio_features,7CH8J4ulT49UfZwSDSkSZA,spotify:track:7CH8J4ulT49UfZwSDSkSZA,https://api.spotify.com/v1/tracks/7CH8J4ulT49UfZwSDSkSZA,https://api.spotify.com/v1/audio-analysis/7CH8J4ulT49UfZwSDSkSZA,172143,4
848,0,0.494,0.938,3,-4.828,1,0.0402,0.00117,0.952,0.118,0.17,127.004,audio_features,02dPa4nXABwnFzjZosKxsk,spotify:track:02dPa4nXABwnFzjZosKxsk,https://api.spotify.com/v1/tracks/02dPa4nXABwnFzjZosKxsk,https://api.spotify.com/v1/audio-analysis/02dPa4nXABwnFzjZosKxsk,200211,4
849,0,0.628,0.917,8,-7.623,1,0.0428,8.43e-05,0.213,0.179,0.261,122.976,audio_features,0WAgwdyjTwx2TT55W8z8lu,spotify:track:0WAgwdyjTwx2TT55W8z8lu,https://api.spotify.com/v1/tracks/0WAgwdyjTwx2TT55W8z8lu,https://api.spotify.com/v1/audio-analysis/0WAgwdyjTwx2TT55W8z8lu,159250,4
850,0,0.663,0.826,9,-3.786,0,0.159,0.00165,0.0,0.165,0.322,123.972,audio_features,4PHDxMwPsCCb3FqbZW65qv,spotify:track:4PHDxMwPsCCb3FqbZW65qv,https://api.spotify.com/v1/tracks/4PHDxMwPsCCb3FqbZW65qv,https://api.spotify.com/v1/audio-analysis/4PHDxMwPsCCb3FqbZW65qv,173547,4
851,0,0.637,0.868,1,-4.921,0,0.0555,0.0426,2.12e-05,0.288,0.444,100.048,audio_features,5k1uIPpsHmnbWFr4nbpdYb,spotify:track:5k1uIPpsHmnbWFr4nbpdYb,https://api.spotify.com/v1/tracks/5k1uIPpsHmnbWFr4nbpdYb,https://api.spotify.com/v1/audio-analysis/5k1uIPpsHmnbWFr4nbpdYb,160907,4
852,0,0.574,0.955,10,-4.929,0,0.0385,0.00893,0.016,0.23,0.148,120.037,audio_features,2cGnOx17iac6m7R5YDUZac,spotify:track:2cGnOx17iac6m7R5YDUZac,https://api.spotify.com/v1/tracks/2cGnOx17iac6m7R5YDUZac,https://api.spotify.com/v1/audio-analysis/2cGnOx17iac6m7R5YDUZac,199000,4
853,0,0.665,0.846,2,-5.563,1,0.031,0.00559,0.007,0.134,0.78,123.988,audio_features,7clsGP3ea7rhBaEK9ga898,spotify:track:7clsGP3ea7rhBaEK9ga898,https://api.spotify.com/v1/tracks/7clsGP3ea7rhBaEK9ga898,https://api.spotify.com/v1/audio-analysis/7clsGP3ea7rhBaEK9ga898,134442,4
854,0,0.572,0.776,9,-5.236,1,0.044,0.011,0.00211,0.0879,0.262,149.97,audio_features,6fOxRnghWEazS68j4dOFAf,spotify:track:6fOxRnghWEazS68j4dOFAf,https://api.spotify.com/v1/tracks/6fOxRnghWEazS68j4dOFAf,https://api.spotify.com/v1/audio-analysis/6fOxRnghWEazS68j4dOFAf,189200,4
855,0,0.628,0.969,7,-4.874,1,0.105,0.215,0.84,0.379,0.382,128.993,audio_features,4Dosclv6nmoBWiuAqozPLC,spotify:track:4Dosclv6nmoBWiuAqozPLC,https://api.spotify.com/v1/tracks/4Dosclv6nmoBWiuAqozPLC,https://api.spotify.com/v1/audio-analysis/4Dosclv6nmoBWiuAqozPLC,225202,4
856,0,0.797,0.735,0,-4.369,1,0.0328,0.129,9.84e-05,0.171,0.361,125.996,audio_features,1w7AnnTldbh47eNFwReiIn,spotify:track:1w7AnnTldbh47eNFwReiIn,https://api.spotify.com/v1/tracks/1w7AnnTldbh47eNFwReiIn,https://api.spotify.com/v1/audio-analysis/1w7AnnTldbh47eNFwReiIn,143562,4
857,0,0.776,0.942,0,-4.582,0,0.0559,0.000255,0.76,0.118,0.27,123.944,audio_features,5krfM2qSv73Km5MMgzfkBJ,spotify:track:5krfM2qSv73Km5MMgzfkBJ,https://api.spotify.com/v1/tracks/5krfM2qSv73Km5MMgzfkBJ,https://api.spotify.com/v1/audio-analysis/5krfM2qSv73Km5MMgzfkBJ,180091,4
858,0,0.659,0.788,7,-7.463,1,0.0471,0.0167,0.00818,0.125,0.78,121.016,audio_features,3dp7Dng3aEk9t80jQ063de,spotify:track:3dp7Dng3aEk9t80jQ063de,https://api.spotify.com/v1/tracks/3dp7Dng3aEk9t80jQ063de,https://api.spotify.com/v1/audio-analysis/3dp7Dng3aEk9t80jQ063de,208536,4
859,0,0.627,0.842,9,-6.277,0,0.0294,0.0165,0.000244,0.143,0.211,124.03,audio_features,3ik11I4X2Mr3QMUPg1W1xU,spotify:track:3ik11I4X2Mr3QMUPg1W1xU,https://api.spotify.com/v1/tracks/3ik11I4X2Mr3QMUPg1W1xU,https://api.spotify.com/v1/audio-analysis/3ik11I4X2Mr3QMUPg1W1xU,169453,4
860,0,0.693,0.913,0,-3.035,1,0.0298,0.0542,6.87e-05,0.231,0.795,123.989,audio_features,055Mme9ReKK99jRFA5UJ55,spotify:track:055Mme9ReKK99jRFA5UJ55,https://api.spotify.com/v1/tracks/055Mme9ReKK99jRFA5UJ55,https://api.spotify.com/v1/audio-analysis/055Mme9ReKK99jRFA5UJ55,204933,4
861,0,0.583,0.94,7,-3.05,1,0.0551,0.0476,0.000206,0.0524,0.378,127.009,audio_features,3AygCrAj6TZZ6mGkcvD9To,spotify:track:3AygCrAj6TZZ6mGkcvD9To,https://api.spotify.com/v1/tracks/3AygCrAj6TZZ6mGkcvD9To,https://api.spotify.com/v1/audio-analysis/3AygCrAj6TZZ6mGkcvD9To,186142,4
862,0,0.55,0.865,1,-3.783,1,0.0725,0.054,0.0,0.0859,0.246,126.093,audio_features,1KOAr3G8LaibCpHeaWtL2u,spotify:track:1KOAr3G8LaibCpHeaWtL2u,https://api.spotify.com/v1/tracks/1KOAr3G8LaibCpHeaWtL2u,https://api.spotify.com/v1/audio-analysis/1KOAr3G8LaibCpHeaWtL2u,226667,4
863,0,0.685,0.791,0,-6.628,1,0.0337,0.016,0.153,0.703,0.539,125.052,audio_features,3zPfyVThoCzQ6IB5CSGDTz,spotify:track:3zPfyVThoCzQ6IB5CSGDTz,https://api.spotify.com/v1/tracks/3zPfyVThoCzQ6IB5CSGDTz,https://api.spotify.com/v1/audio-analysis/3zPfyVThoCzQ6IB5CSGDTz,213547,4
864,0,0.674,0.749,5,-6.789,0,0.0369,0.153,4.54e-06,0.0963,0.272,120.967,audio_features,0HOlkn6EDTdk8QXN7lIRIp,spotify:track:0HOlkn6EDTdk8QXN7lIRIp,https://api.spotify.com/v1/tracks/0HOlkn6EDTdk8QXN7lIRIp,https://api.spotify.com/v1/audio-analysis/0HOlkn6EDTdk8QXN7lIRIp,152062,4
865,0,0.573,0.855,5,-4.447,1,0.0413,0.00207,2.03e-05,0.39,0.15,125.001,audio_features,6HjdL6nsBMykh2ehTv1kbb,spotify:track:6HjdL6nsBMykh2ehTv1kbb,https://api.spotify.com/v1/tracks/6HjdL6nsBMykh2ehTv1kbb,https://api.spotify.com/v1/audio-analysis/6HjdL6nsBMykh2ehTv1kbb,164160,4
866,0,0.628,0.814,1,-5.743,1,0.1,0.0277,2.34e-05,0.138,0.107,125.016,audio_features,22y2mqIBERBviZF0fa86iw,spotify:track:22y2mqIBERBviZF0fa86iw,https://api.spotify.com/v1/tracks/22y2mqIBERBviZF0fa86iw,https://api.spotify.com/v1/audio-analysis/22y2mqIBERBviZF0fa86iw,268817,4
867,0,0.483,0.761,8,-7.15,0,0.111,0.0418,0.0,0.158,0.478,124.068,audio_features,0PGpWcKIlayTwPdz6Qstol,spotify:track:0PGpWcKIlayTwPdz6Qstol,https://api.spotify.com/v1/tracks/0PGpWcKIlayTwPdz6Qstol,https://api.spotify.com/v1/audio-analysis/0PGpWcKIlayTwPdz6Qstol,182116,4
868,0,0.793,0.573,5,-6.833,1,0.0633,0.228,0.00165,0.118,0.422,127.96,audio_features,0DuZMXIz67N75PijSWwe7k,spotify:track:0DuZMXIz67N75PijSWwe7k,https://api.spotify.com/v1/tracks/0DuZMXIz67N75PijSWwe7k,https://api.spotify.com/v1/audio-analysis/0DuZMXIz67N75PijSWwe7k,149062,4
869,0,0.688,0.717,1,-7.04,1,0.0365,0.0157,0.257,0.107,0.87,124.966,audio_features,5KodOrv9iFso1iYp82eVhF,spotify:track:5KodOrv9iFso1iYp82eVhF,https://api.spotify.com/v1/tracks/5KodOrv9iFso1iYp82eVhF,https://api.spotify.com/v1/audio-analysis/5KodOrv9iFso1iYp82eVhF,199819,4
870,0,0.712,0.891,6,-2.76,0,0.0401,0.00415,0.0,0.258,0.735,126.012,audio_features,39umHdGKfpnjY4TFtnoQ51,spotify:track:39umHdGKfpnjY4TFtnoQ51,https://api.spotify.com/v1/tracks/39umHdGKfpnjY4TFtnoQ51,https://api.spotify.com/v1/audio-analysis/39umHdGKfpnjY4TFtnoQ51,165704,4
871,0,0.803,0.902,1,-2.934,1,0.0676,0.00533,0.667,0.111,0.628,126.999,audio_features,1dQtt3K8GyPmH7ZD1LJ2ox,spotify:track:1dQtt3K8GyPmH7ZD1LJ2ox,https://api.spotify.com/v1/tracks/1dQtt3K8GyPmH7ZD1LJ2ox,https://api.spotify.com/v1/audio-analysis/1dQtt3K8GyPmH7ZD1LJ2ox,166777,4
872,0,0.609,0.834,10,-5.588,0,0.0722,0.00924,0.000243,0.307,0.351,126.077,audio_features,6DrbW5cFbwb1JHcdAXO8tD,spotify:track:6DrbW5cFbwb1JHcdAXO8tD,https://api.spotify.com/v1/tracks/6DrbW5cFbwb1JHcdAXO8tD,https://api.spotify.com/v1/audio-analysis/6DrbW5cFbwb1JHcdAXO8tD,165833,3
873,0,0.79,0.745,5,-4.094,0,0.109,0.08,3.5e-06,0.336,0.741,124.033,audio_features,3o9SKAzX9pN6U51LvEjYKS,spotify:track:3o9SKAzX9pN6U51LvEjYKS,https://api.spotify.com/v1/tracks/3o9SKAzX9pN6U51LvEjYKS,https://api.spotify.com/v1/audio-analysis/3o9SKAzX9pN6U51LvEjYKS,196889,4
874,0,0.791,0.768,9,-7.436,0,0.272,0.065,0.013,0.109,0.858,125.105,audio_features,7hSTXrC5oAMss4LTPbbkua,spotify:track:7hSTXrC5oAMss4LTPbbkua,https://api.spotify.com/v1/tracks/7hSTXrC5oAMss4LTPbbkua,https://api.spotify.com/v1/audio-analysis/7hSTXrC5oAMss4LTPbbkua,220560,4
875,0,0.57,0.797,1,-5.514,0,0.0416,0.361,0.0,0.155,0.227,124.035,audio_features,3Ni9jLlq3xPoOKv1HYlQrH,spotify:track:3Ni9jLlq3xPoOKv1HYlQrH,https://api.spotify.com/v1/tracks/3Ni9jLlq3xPoOKv1HYlQrH,https://api.spotify.com/v1/audio-analysis/3Ni9jLlq3xPoOKv1HYlQrH,215648,4
876,0,0.684,0.912,2,-2.551,0,0.226,0.0696,0.00134,0.157,0.475,124.104,audio_features,59RehGuw90cshXlt5mPWI9,spotify:track:59RehGuw90cshXlt5mPWI9,https://api.spotify.com/v1/tracks/59RehGuw90cshXlt5mPWI9,https://api.spotify.com/v1/audio-analysis/59RehGuw90cshXlt5mPWI9,155808,4
877,0,0.559,0.891,7,-3.232,0,0.0687,0.134,0.000298,0.332,0.164,125.087,audio_features,1Uwvfrav6kkJUWHECeokme,spotify:track:1Uwvfrav6kkJUWHECeokme,https://api.spotify.com/v1/tracks/1Uwvfrav6kkJUWHECeokme,https://api.spotify.com/v1/audio-analysis/1Uwvfrav6kkJUWHECeokme,199680,4
